genome	protein_id	signalp_class	cs_after	cs_prob	length	label	is_mesophile	tagged_id	split
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_32 # 34855 # 35277 # -1 # ID=2_32;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.572	SP	19	0.9812	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_32 # 34855 # 35277 # -1 # ID=2_32;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.572	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000083.1_1 # 1 # 207 # -1 # ID=3_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.667	TATLIPO	43	0.6965	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000083.1_1 # 1 # 207 # -1 # ID=3_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.667	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000083.1_2 # 1076 # 3601 # 1 # ID=3_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.608	SP	53	0.5824	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000083.1_2 # 1076 # 3601 # 1 # ID=3_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.608	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000129.1_1 # 2 # 877 # 1 # ID=4_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.699	SP	21	0.2883	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000129.1_1 # 2 # 877 # 1 # ID=4_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.699	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000347.1_5 # 1373 # 4699 # -1 # ID=6_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.585	LIPO	20	0.5725	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000347.1_5 # 1373 # 4699 # -1 # ID=6_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.585	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000347.1_7 # 7484 # 7942 # -1 # ID=6_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.630	SP	35	0.9447	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000347.1_7 # 7484 # 7942 # -1 # ID=6_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.630	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000347.1_8 # 8806 # 9558 # -1 # ID=6_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	SP	20	0.9742	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000347.1_8 # 8806 # 9558 # -1 # ID=6_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000347.1_9 # 10164 # 11996 # 1 # ID=6_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.596	SP	26	0.9716	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000347.1_9 # 10164 # 11996 # 1 # ID=6_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.596	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000347.1_11 # 12753 # 14042 # 1 # ID=6_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.541	SP	25	0.9166	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000347.1_11 # 12753 # 14042 # 1 # ID=6_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.541	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000347.1_12 # 14032 # 14916 # 1 # ID=6_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	LIPO	23	0.9652	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000347.1_12 # 14032 # 14916 # 1 # ID=6_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000137.1_4 # 1734 # 3917 # 1 # ID=8_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=3-4bp;gc_cont=0.598	SP	21	0.9815	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000137.1_4 # 1734 # 3917 # 1 # ID=8_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=3-4bp;gc_cont=0.598	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000137.1_7 # 6118 # 7050 # -1 # ID=8_7;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.549	SP	32	0.5984	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000137.1_7 # 6118 # 7050 # -1 # ID=8_7;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.549	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000217.1_2 # 613 # 2490 # 1 # ID=9_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.606	SP	24	0.5319	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000217.1_2 # 613 # 2490 # 1 # ID=9_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.606	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000150.1_4 # 2705 # 3103 # -1 # ID=10_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.554	SP	21	0.6882	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000150.1_4 # 2705 # 3103 # -1 # ID=10_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.554	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000150.1_6 # 3703 # 4665 # -1 # ID=10_6;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.504	SP	30	0.9658	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000150.1_6 # 3703 # 4665 # -1 # ID=10_6;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.504	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000235.1_2 # 394 # 1194 # -1 # ID=11_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.567	SP	20	0.9789	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000235.1_2 # 394 # 1194 # -1 # ID=11_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.567	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000376.1_1 # 3 # 854 # 1 # ID=13_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.608	SP	27	0.9688	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000376.1_1 # 3 # 854 # 1 # ID=13_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.608	train
RS_GCF_002929535.1	RS_GCF_002929535.1~NZ_PJJO01000012.1_2 # 690 # 1787 # -1 # ID=7_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.660	SP	24	0.9759	0	psychrophile	False	RS_GCF_002929535.1~RS_GCF_002929535.1~NZ_PJJO01000012.1_2 # 690 # 1787 # -1 # ID=7_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.660	train
RS_GCF_002929535.1	RS_GCF_002929535.1~NZ_PJJO01000033.1_10 # 12762 # 13325 # -1 # ID=20_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592	TATLIPO	53	0.7306	0	psychrophile	False	RS_GCF_002929535.1~RS_GCF_002929535.1~NZ_PJJO01000033.1_10 # 12762 # 13325 # -1 # ID=20_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592	train
RS_GCF_002929535.1	RS_GCF_002929535.1~NZ_PJJO01000037.1_14 # 14242 # 15042 # -1 # ID=22_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.664	LIPO	20	0.9901	0	psychrophile	False	RS_GCF_002929535.1~RS_GCF_002929535.1~NZ_PJJO01000037.1_14 # 14242 # 15042 # -1 # ID=22_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.664	train
RS_GCF_002929535.1	RS_GCF_002929535.1~NZ_PJJO01000037.1_15 # 15369 # 16061 # 1 # ID=22_15;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.595	LIPO	22	0.9961	0	psychrophile	False	RS_GCF_002929535.1~RS_GCF_002929535.1~NZ_PJJO01000037.1_15 # 15369 # 16061 # 1 # ID=22_15;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.595	train
RS_GCF_002929535.1	RS_GCF_002929535.1~NZ_PJJO01000037.1_16 # 16107 # 16622 # -1 # ID=22_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.589	LIPO	26	0.9928	0	psychrophile	False	RS_GCF_002929535.1~RS_GCF_002929535.1~NZ_PJJO01000037.1_16 # 16107 # 16622 # -1 # ID=22_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.589	train
RS_GCF_002929535.1	RS_GCF_002929535.1~NZ_PJJO01000037.1_31 # 25888 # 26448 # -1 # ID=22_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.643	SP	30	0.9745	0	psychrophile	False	RS_GCF_002929535.1~RS_GCF_002929535.1~NZ_PJJO01000037.1_31 # 25888 # 26448 # -1 # ID=22_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.643	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000027.1_1 # 1 # 1839 # -1 # ID=1_1;partial=10;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.609	LIPO	25	0.8304	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000027.1_1 # 1 # 1839 # -1 # ID=1_1;partial=10;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.609	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000027.1_4 # 5691 # 6500 # 1 # ID=1_4;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.651	LIPO	23	0.995	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000027.1_4 # 5691 # 6500 # 1 # ID=1_4;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.651	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000027.1_14 # 20659 # 21576 # 1 # ID=1_14;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.589	SP	50	0.5178	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000027.1_14 # 20659 # 21576 # 1 # ID=1_14;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.589	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000027.1_15 # 21991 # 23883 # 1 # ID=1_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.605	LIPO	16	0.9914	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000027.1_15 # 21991 # 23883 # 1 # ID=1_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.605	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000096.1_4 # 4288 # 6945 # -1 # ID=2_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.556	SP	41	0.9384	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000096.1_4 # 4288 # 6945 # -1 # ID=2_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.556	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000028.1_5 # 3625 # 4428 # 1 # ID=3_5;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642	LIPO	22	0.5825	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000028.1_5 # 3625 # 4428 # 1 # ID=3_5;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000028.1_8 # 5941 # 7590 # -1 # ID=3_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.616	SP	34	0.9618	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000028.1_8 # 5941 # 7590 # -1 # ID=3_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.616	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000028.1_15 # 13427 # 14374 # -1 # ID=3_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.602	SP	20	0.722	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000028.1_15 # 13427 # 14374 # -1 # ID=3_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.602	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000028.1_21 # 19111 # 19416 # -1 # ID=3_21;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.507	SP	15	0.9692	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000028.1_21 # 19111 # 19416 # -1 # ID=3_21;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.507	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000028.1_27 # 28441 # 30582 # -1 # ID=3_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.576	SP	26	0.9702	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000028.1_27 # 28441 # 30582 # -1 # ID=3_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.576	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000028.1_30 # 33187 # 34638 # 1 # ID=3_30;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.585	LIPO	36	0.9897	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000028.1_30 # 33187 # 34638 # 1 # ID=3_30;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.585	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000028.1_38 # 40393 # 41316 # -1 # ID=3_38;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	SP	24	0.6377	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000028.1_38 # 40393 # 41316 # -1 # ID=3_38;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000097.1_1 # 2 # 604 # -1 # ID=4_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.574	SP	56	0.3881	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000097.1_1 # 2 # 604 # -1 # ID=4_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.574	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000097.1_2 # 561 # 1799 # -1 # ID=4_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.596	SP	27	0.8086	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000097.1_2 # 561 # 1799 # -1 # ID=4_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.596	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000029.1_5 # 4664 # 6106 # 1 # ID=6_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.618	SP	23	0.7462	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000029.1_5 # 4664 # 6106 # 1 # ID=6_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.618	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000029.1_6 # 6128 # 6406 # 1 # ID=6_6;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591	LIPO	23	0.945	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000029.1_6 # 6128 # 6406 # 1 # ID=6_6;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000029.1_13 # 13903 # 17643 # 1 # ID=6_13;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.587	SP	23	0.9783	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000029.1_13 # 13903 # 17643 # 1 # ID=6_13;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.587	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000029.1_18 # 23761 # 25947 # -1 # ID=6_18;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.618	LIPO	21	0.9953	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000029.1_18 # 23761 # 25947 # -1 # ID=6_18;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.618	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000029.1_25 # 31175 # 32845 # -1 # ID=6_25;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.622	SP	24	0.9334	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000029.1_25 # 31175 # 32845 # -1 # ID=6_25;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.622	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000029.1_31 # 39714 # 40763 # -1 # ID=6_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.635	SP	23	0.9765	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000029.1_31 # 39714 # 40763 # -1 # ID=6_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.635	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000099.1_7 # 5149 # 7338 # 1 # ID=7_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647	SP	34	0.8415	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000099.1_7 # 5149 # 7338 # 1 # ID=7_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000099.1_8 # 7414 # 8301 # 1 # ID=7_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.577	SP	24	0.9685	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000099.1_8 # 7414 # 8301 # 1 # ID=7_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.577	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000100.1_1 # 1 # 150 # -1 # ID=8_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.700	SP	22	0.9739	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000100.1_1 # 1 # 150 # -1 # ID=8_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.700	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000100.1_4 # 2735 # 4471 # 1 # ID=8_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.581	SP	25	0.785	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000100.1_4 # 2735 # 4471 # 1 # ID=8_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.581	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000100.1_5 # 4561 # 6261 # 1 # ID=8_5;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SP	21	0.9751	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000100.1_5 # 4561 # 6261 # 1 # ID=8_5;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000100.1_6 # 6593 # 8074 # 1 # ID=8_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.560	LIPO	20	0.836	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000100.1_6 # 6593 # 8074 # 1 # ID=8_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.560	train
GB_GCA_021791875.1	GB_GCA_021791875.1~JAJYVU010000101.1_1 # 513 # 1571 # 1 # ID=9_1;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.576	SP	22	0.8604	0	acidophile	False	GB_GCA_021791875.1~GB_GCA_021791875.1~JAJYVU010000101.1_1 # 513 # 1571 # 1 # ID=9_1;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.576	train
GB_GCA_013044265.1	GB_GCA_013044265.1~JABEUQ010000118.1_7 # 7908 # 9266 # 1 # ID=8_7;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514	LIPO	20	0.4195	0	acidophile	False	GB_GCA_013044265.1~GB_GCA_013044265.1~JABEUQ010000118.1_7 # 7908 # 9266 # 1 # ID=8_7;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514	train
GB_GCA_013044265.1	GB_GCA_013044265.1~JABEUQ010000120.1_6 # 4754 # 5320 # 1 # ID=10_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.623	SP	30	0.5757	0	acidophile	False	GB_GCA_013044265.1~GB_GCA_013044265.1~JABEUQ010000120.1_6 # 4754 # 5320 # 1 # ID=10_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.623	train
GB_GCA_013044265.1	GB_GCA_013044265.1~JABEUQ010000121.1_5 # 1785 # 2927 # 1 # ID=11_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SP	35	0.4747	0	acidophile	False	GB_GCA_013044265.1~GB_GCA_013044265.1~JABEUQ010000121.1_5 # 1785 # 2927 # 1 # ID=11_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	train
GB_GCA_013044265.1	GB_GCA_013044265.1~JABEUQ010000123.1_14 # 10357 # 11277 # 1 # ID=13_14;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.636	SP	33	0.9538	0	acidophile	False	GB_GCA_013044265.1~GB_GCA_013044265.1~JABEUQ010000123.1_14 # 10357 # 11277 # 1 # ID=13_14;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.636	train
GB_GCA_013044265.1	GB_GCA_013044265.1~JABEUQ010000014.1_14 # 15163 # 16179 # 1 # ID=14_14;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.598	SP	35	0.9495	0	acidophile	False	GB_GCA_013044265.1~GB_GCA_013044265.1~JABEUQ010000014.1_14 # 15163 # 16179 # 1 # ID=14_14;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.598	train
GB_GCA_013044265.1	GB_GCA_013044265.1~JABEUQ010000014.1_17 # 18297 # 19505 # 1 # ID=14_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.583	SP	29	0.9646	0	acidophile	False	GB_GCA_013044265.1~GB_GCA_013044265.1~JABEUQ010000014.1_17 # 18297 # 19505 # 1 # ID=14_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.583	train
